frame_id,shaft_angle,horiz_sc,vert_sc,grip_y,grip_dy,direction
47,124.6241326096323,55.3758673903677,34.6241326096323,1091.173828125,-0.01953125,-
48,124.6241326096323,55.3758673903677,34.6241326096323,1087.5,-0.01953125,-
49,124.6241326096323,55.3758673903677,34.6241326096323,1087.4609375,-0.01953125,-
50,124.6241326096323,55.3758673903677,34.6241326096323,1087.4609375,0.0,-
51,124.6241326096323,55.3758673903677,34.6241326096323,1087.4609375,0.01953125,-
52,124.6241326096323,55.3758673903677,34.6241326096323,1087.5,0.240234375,-
53,124.6241326096323,55.3758673903677,34.6241326096323,1087.94140625,0.240234375,-
54,124.6241326096323,55.3758673903677,34.6241326096323,1089.8447265625,0.240234375,-
55,124.6241326096323,55.3758673903677,34.6241326096323,1089.8447265625,0.0,-
56,124.6241326096323,55.3758673903677,34.6241326096323,1089.8447265625,0.0,-
57,124.6241326096323,55.3758673903677,34.6241326096323,1089.8447265625,-0.23779296875,-
58,124.6241326096323,55.3758673903677,34.6241326096323,1088.8447265625,-0.23779296875,-
59,124.6241326096323,55.3758673903677,34.6241326096323,1088.369140625,-0.23779296875,-
60,124.6241326096323,55.3758673903677,34.6241326096323,1088.369140625,0.0,-
61,124.6241326096323,55.3758673903677,34.6241326096323,1088.369140625,0.0,-
62,124.6241326096323,55.3758673903677,34.6241326096323,1088.369140625,0.548828125,-
63,124.6241326096323,55.3758673903677,34.6241326096323,1089.466796875,0.548828125,-
64,124.6241326096323,55.3758673903677,34.6241326096323,1094.125,0.60546875,-
65,124.6241326096323,55.3758673903677,34.6241326096323,1094.125,0.60546875,-
66,124.6241326096323,55.3758673903677,34.6241326096323,1094.748046875,0.3115234375,-
67,124.6241326096323,55.3758673903677,34.6241326096323,1095.3359375,0.3115234375,-
68,124.6241326096323,55.3758673903677,34.6241326096323,1095.3359375,0.3837890625,-
69,124.6241326096323,55.3758673903677,34.6241326096323,1095.57421875,0.3837890625,-
70,124.6241326096323,55.3758673903677,34.6241326096323,1096.103515625,0.44189453125,-
71,124.6241326096323,55.3758673903677,34.6241326096323,1097.162109375,0.7939453125,-
72,124.6241326096323,55.3758673903677,34.6241326096323,1098.0458984375,0.97119140625,-
73,124.6241326096323,55.3758673903677,34.6241326096323,1098.0458984375,0.97119140625,-
74,124.6241326096323,55.3758673903677,34.6241326096323,1102.169921875,0.458984375,-
75,124.6241326096323,55.3758673903677,34.6241326096323,1102.23828125,0.458984375,-
76,124.6241326096323,55.3758673903677,34.6241326096323,1103.078125,0.4541015625,-
77,124.6241326096323,55.3758673903677,34.6241326096323,1103.15625,0.30810546875,-
78,124.6241326096323,55.3758673903677,34.6241326096323,1103.15625,0.30810546875,-
79,124.6241326096323,55.3758673903677,34.6241326096323,1103.7724609375,0.0390625,-
80,124.6241326096323,55.3758673903677,34.6241326096323,1103.7724609375,0.0,-
81,124.6241326096323,55.3758673903677,34.6241326096323,1103.7724609375,0.0,-
82,124.6241326096323,55.3758673903677,34.6241326096323,1103.7724609375,-3.06982421875,-
83,124.6241326096323,55.3758673903677,34.6241326096323,1096.69140625,-3.54052734375,-
84,124.6241326096323,55.3758673903677,34.6241326096323,1095.75,-4.01123046875,UP
85,124.6241326096323,55.3758673903677,34.6241326096323,1090.5517578125,-5.14453125,UP
86,124.6241326096323,55.3758673903677,34.6241326096323,1085.4609375,-5.33837890625,UP
87,124.6241326096323,55.3758673903677,34.6241326096323,1079.875,-5.60546875,UP
88,124.6241326096323,55.3758673903677,34.6241326096323,1074.25,-8.4375,UP
89,124.6241326096323,55.3758673903677,34.6241326096323,1063.0,-10.701171875,UP
90,124.6241326096323,55.3758673903677,34.6241326096323,1050.76953125,-11.220703125,UP
91,124.6241326096323,55.3758673903677,34.6241326096323,1040.05859375,-11.220703125,UP
92,124.6241326096323,55.3758673903677,34.6241326096323,1029.3671875,-10.701171875,UP
93,124.6241326096323,55.3758673903677,34.6241326096323,1017.6171875,-10.701171875,UP
94,124.6241326096323,55.3758673903677,34.6241326096323,1012.0068359375,-11.220703125,UP
95,124.6241326096323,55.3758673903677,34.6241326096323,1001.7861328125,-14.22705078125,UP
96,124.6241326096323,55.3758673903677,34.6241326096323,979.3447265625,-14.22705078125,UP
97,124.6241326096323,55.3758673903677,34.6241326096323,962.1015625,-14.22705078125,UP
98,124.6241326096323,55.3758673903677,34.6241326096323,950.890625,-14.013671875,UP
99,124.6241326096323,55.3758673903677,34.6241326096323,934.07421875,-14.013671875,UP
100,124.6241326096323,55.3758673903677,34.6241326096323,922.86328125,-14.013671875,UP
101,124.6241326096323,55.3758673903677,34.6241326096323,906.046875,-14.34423828125,UP
102,124.6241326096323,55.3758673903677,34.6241326096323,889.23046875,-16.81640625,UP
103,124.6241326096323,55.3758673903677,34.6241326096323,877.3583984375,-16.81640625,UP
104,124.6241326096323,55.3758673903677,34.6241326096323,854.9169921875,-16.12109375,UP
105,124.6241326096323,55.3758673903677,34.6241326096323,833.4755859375,-16.12109375,UP
106,124.6241326096323,55.3758673903677,34.6241326096323,822.6748046875,-14.74560546875,UP
107,124.6241326096323,55.3758673903677,34.6241326096323,811.4736328125,-14.390625,UP
108,124.6241326096323,55.3758673903677,34.6241326096323,799.54296875,-14.390625,UP
109,124.6241326096323,55.3758673903677,34.6241326096323,781.982421875,-14.74560546875,UP
110,124.6241326096323,55.3758673903677,34.6241326096323,770.76171875,-14.74560546875,UP
111,124.6241326096323,55.3758673903677,34.6241326096323,747.3203125,-14.390625,UP
112,124.6241326096323,55.3758673903677,34.6241326096323,735.75,-11.220703125,UP
113,124.6241326096323,55.3758673903677,34.6241326096323,724.87890625,-10.7900390625,UP
114,124.6241326096323,55.3758673903677,34.6241326096323,715.263671875,-10.2431640625,UP
115,124.6241326096323,55.3758673903677,34.6241326096323,705.6875,-9.595703125,UP
116,124.6241326096323,55.3758673903677,34.6241326096323,693.68359375,-8.83984375,UP
117,124.6241326096323,55.3758673903677,34.6241326096323,692.861328125,-8.8310546875,UP
118,124.6241326096323,55.3758673903677,34.6241326096323,676.00390625,-7.0,UP
119,124.6241326096323,55.3758673903677,34.6241326096323,675.19921875,-7.0,UP
120,124.6241326096323,55.3758673903677,34.6241326096323,666.853515625,-4.8525390625,UP
121,124.6241326096323,55.3758673903677,34.6241326096323,661.19921875,-4.5751953125,UP
122,124.6241326096323,55.3758673903677,34.6241326096323,657.1484375,-4.5908203125,UP
123,124.6241326096323,55.3758673903677,34.6241326096323,655.544921875,-4.5908203125,UP
124,124.6241326096323,55.3758673903677,34.6241326096323,654.46484375,-2.8271484375,-
125,124.6241326096323,55.3758673903677,34.6241326096323,646.36328125,-1.6044921875,-
126,124.6241326096323,55.3758673903677,34.6241326096323,644.6796875,-1.6044921875,-
127,124.6241326096323,55.3758673903677,34.6241326096323,643.154296875,-1.2626953125,-
128,124.6241326096323,55.3758673903677,34.6241326096323,642.154296875,-0.5,-
129,124.6241326096323,55.3758673903677,34.6241326096323,642.154296875,0.0,-
130,124.6241326096323,55.3758673903677,34.6241326096323,642.154296875,0.5,-
131,124.6241326096323,55.3758673903677,34.6241326096323,643.154296875,0.68359375,-
132,124.6241326096323,55.3758673903677,34.6241326096323,643.69140625,0.7685546875,-
133,124.6241326096323,55.3758673903677,34.6241326096323,644.521484375,0.7685546875,-
134,124.6241326096323,55.3758673903677,34.6241326096323,646.2314453125,1.2626953125,-
135,124.6241326096323,55.3758673903677,34.6241326096323,647.046875,1.27001953125,-
136,124.6241326096323,55.3758673903677,34.6241326096323,647.1875,3.7880859375,-
137,124.6241326096323,55.3758673903677,34.6241326096323,654.623046875,3.7880859375,-
138,124.6241326096323,55.3758673903677,34.6241326096323,657.83203125,4.55078125,DOWN
139,124.6241326096323,55.3758673903677,34.6241326096323,663.724609375,4.55078125,DOWN
140,124.6241326096323,55.3758673903677,34.6241326096323,664.56640625,4.55078125,DOWN
141,124.6241326096323,55.3758673903677,34.6241326096323,672.826171875,4.99609375,DOWN
142,124.6241326096323,55.3758673903677,34.6241326096323,674.55859375,7.25341796875,DOWN
143,124.6241326096323,55.3758673903677,34.6241326096323,687.4501953125,7.31201171875,DOWN
144,124.6241326096323,55.3758673903677,34.6241326096323,692.30859375,8.875,DOWN
145,124.6241326096323,55.3758673903677,34.6241326096323,701.95703125,10.69189453125,DOWN
146,124.6241326096323,55.3758673903677,34.6241326096323,713.6923828125,11.69140625,DOWN
147,124.6241326096323,55.3758673903677,34.6241326096323,725.33984375,12.1376953125,DOWN
148,124.6241326096323,55.3758673903677,34.6241326096323,737.9677734375,12.4150390625,DOWN
149,124.6241326096323,55.3758673903677,34.6241326096323,757.1484375,14.68798828125,DOWN
150,124.6241326096323,55.3758673903677,34.6241326096323,767.34375,15.904296875,DOWN
151,124.6241326096323,55.3758673903677,34.6241326096323,781.978515625,20.4462890625,DOWN
152,124.6241326096323,55.3758673903677,34.6241326096323,808.236328125,28.158203125,DOWN
153,124.6241326096323,55.3758673903677,34.6241326096323,851.18359375,28.158203125,DOWN
154,124.6241326096323,55.3758673903677,34.6241326096323,879.185546875,28.158203125,DOWN
155,124.6241326096323,55.3758673903677,34.6241326096323,907.5,28.1337890625,DOWN
156,124.6241326096323,55.3758673903677,34.6241326096323,935.453125,26.23828125,DOWN
157,124.6241326096323,55.3758673903677,34.6241326096323,959.9765625,26.232421875,DOWN
158,124.6241326096323,55.3758673903677,34.6241326096323,983.79296875,24.169921875,DOWN
159,124.6241326096323,55.3758673903677,34.6241326096323,1006.8046875,23.4140625,DOWN
160,124.6241326096323,55.3758673903677,34.6241326096323,1036.2578125,22.83447265625,DOWN
161,124.6241326096323,55.3758673903677,34.6241326096323,1052.4736328125,10.271484375,DOWN
162,124.6241326096323,55.3758673903677,34.6241326096323,1056.80078125,5.13330078125,DOWN
163,124.6241326096323,55.3758673903677,34.6241326096323,1062.740234375,2.9697265625,-
164,124.6241326096323,55.3758673903677,34.6241326096323,1062.740234375,0.0,-
165,124.6241326096323,55.3758673903677,34.6241326096323,1062.740234375,0.0,-
166,124.6241326096323,55.3758673903677,34.6241326096323,1062.740234375,-1.587890625,-
167,124.6241326096323,55.3758673903677,34.6241326096323,1059.564453125,-8.115234375,UP
168,124.6241326096323,55.3758673903677,34.6241326096323,1046.509765625,-14.7939453125,UP
169,124.6241326096323,55.3758673903677,34.6241326096323,1028.9375,-15.3134765625,UP
170,124.6241326096323,55.3758673903677,34.6241326096323,1016.921875,-16.3330078125,UP
171,124.6241326096323,55.3758673903677,34.6241326096323,996.271484375,-17.53466796875,UP
172,124.6241326096323,55.3758673903677,34.6241326096323,977.40625,-19.7578125,UP
173,124.6241326096323,55.3758673903677,34.6241326096323,961.2021484375,-26.69970703125,UP
174,124.6241326096323,55.3758673903677,34.6241326096323,902.6494140625,-30.298828125,UP
175,124.6241326096323,55.3758673903677,34.6241326096323,884.9375,-30.298828125,UP
176,124.6241326096323,55.3758673903677,34.6241326096323,849.25,-26.69970703125,UP
177,124.6241326096323,55.3758673903677,34.6241326096323,824.33984375,-26.69970703125,UP
178,124.6241326096323,55.3758673903677,34.6241326096323,800.80078125,-30.298828125,UP
179,124.6241326096323,55.3758673903677,34.6241326096323,786.59375,-24.224609375,UP
180,124.6241326096323,55.3758673903677,34.6241326096323,734.591796875,-22.9482421875,UP
181,124.6241326096323,55.3758673903677,34.6241326096323,722.66796875,-22.9482421875,UP
182,124.6241326096323,55.3758673903677,34.6241326096323,692.875,-20.8583984375,UP
183,124.6241326096323,55.3758673903677,34.6241326096323,676.771484375,-20.8583984375,UP
184,124.6241326096323,55.3758673903677,34.6241326096323,670.236328125,-22.9482421875,UP
185,124.6241326096323,55.3758673903677,34.6241326096323,637.53125,-23.0009765625,UP
186,124.6241326096323,55.3758673903677,34.6241326096323,624.234375,-23.0009765625,UP
187,124.6241326096323,55.3758673903677,34.6241326096323,591.4287109375,-23.0009765625,UP
188,124.6241326096323,55.3758673903677,34.6241326096323,571.81640625,-12.26708984375,UP
189,124.6241326096323,55.3758673903677,34.6241326096323,566.89453125,-12.26708984375,UP
190,124.6241326096323,55.3758673903677,34.6241326096323,557.841796875,-12.26708984375,UP
191,124.6241326096323,55.3758673903677,34.6241326096323,552.7158203125,-7.08935546875,UP
192,124.6241326096323,55.3758673903677,34.6241326096323,525.193359375,-7.08935546875,UP
193,124.6241326096323,55.3758673903677,34.6241326096323,524.3271484375,-0.89501953125,-
194,124.6241326096323,55.3758673903677,34.6241326096323,523.8662109375,-0.89501953125,-
195,124.6241326096323,55.3758673903677,34.6241326096323,522.798828125,-0.76416015625,-
196,124.6241326096323,55.3758673903677,34.6241326096323,522.076171875,-0.76416015625,-
197,124.6241326096323,55.3758673903677,34.6241326096323,520.5947265625,-0.74072265625,-
198,124.6241326096323,55.3758673903677,34.6241326096323,520.5947265625,0.74072265625,-
199,124.6241326096323,55.3758673903677,34.6241326096323,522.076171875,1.10205078125,-
200,124.6241326096323,55.3758673903677,34.6241326096323,522.798828125,2.9775390625,-
201,124.6241326096323,55.3758673903677,34.6241326096323,528.03125,3.615234375,-
202,124.6241326096323,55.3758673903677,34.6241326096323,538.484375,4.775390625,DOWN
203,124.6241326096323,55.3758673903677,34.6241326096323,540.2265625,4.775390625,DOWN
204,124.6241326096323,55.3758673903677,34.6241326096323,545.71484375,3.615234375,-
205,124.6241326096323,55.3758673903677,34.6241326096323,549.77734375,2.03125,-
206,124.6241326096323,55.3758673903677,34.6241326096323,549.77734375,1.48876953125,-
207,124.6241326096323,55.3758673903677,34.6241326096323,549.77734375,1.48876953125,-
208,124.6241326096323,55.3758673903677,34.6241326096323,551.9615513371567,1.48876953125,-
209,124.6241326096323,55.3758673903677,34.6241326096323,552.7548828125,3.53533761267164,-
210,118.66428069112303,61.335719308876975,28.664280691123025,559.0322265625,4.513620390784865,DOWN
211,111.75233968600227,68.24766031399773,21.752339686002273,562.1708984375,4.513620390784865,DOWN
212,104.775187510622,75.224812489378,14.775187510622004,568.0594673440697,4.513620390784865,DOWN
213,97.67367074068164,82.32632925931836,7.673670740681644,573.5475088877706,3.5845933150412748,-
214,97.61121291623655,82.38878708376345,7.611212916236553,575.2286539741523,2.212908692967744,-
215,84.60518832993547,84.60518832993547,5.394811670064527,575.5394199678389,1.6581331693510606,-
216,84.45937048588368,84.45937048588368,5.540629514116318,578.3498231409977,1.6581331693510606,-
217,84.31355264183189,84.31355264183189,5.68644735816811,579.9652373537743,1.769548164137177,-
218,84.1677347977801,84.1677347977801,5.832265202219901,581.6660894796998,2.212908692967744,-
219,84.02191695372831,84.02191695372831,5.978083046271692,583.5043336820487,3.4326171875,-
220,84.02191695372831,84.02191695372831,5.978083046271692,598.212890625,3.7451171875,-
221,84.02191695372831,84.02191695372831,5.978083046271692,598.521484375,3.7451171875,-
222,84.02191695372831,84.02191695372831,5.978083046271692,605.078125,3.7451171875,-
223,84.02191695372831,84.02191695372831,5.978083046271692,606.01171875,3.7451171875,-
224,84.02191695372831,84.02191695372831,5.978083046271692,606.01171875,3.7451171875,-
225,84.02191695372831,84.02191695372831,5.978083046271692,614.828125,3.1796875,-
226,84.02191695372831,84.02191695372831,5.978083046271692,615.828125,3.1796875,-
227,84.02191695372831,84.02191695372831,5.978083046271692,621.1875,3.1796875,-
228,84.02191695372831,84.02191695372831,5.978083046271692,621.1875,2.9921875,-
229,84.02191695372831,84.02191695372831,5.978083046271692,627.171875,2.69921875,-
230,84.02191695372831,84.02191695372831,5.978083046271692,631.330078125,2.9921875,-
231,84.02191695372831,84.02191695372831,5.978083046271692,632.1328125,2.69921875,-
232,84.02191695372831,84.02191695372831,5.978083046271692,636.728515625,2.69921875,-
233,84.02191695372831,84.02191695372831,5.978083046271692,640.9296875,2.8125,-
234,84.02191695372831,84.02191695372831,5.978083046271692,641.9296875,2.8125,-
235,84.02191695372831,84.02191695372831,5.978083046271692,647.130859375,2.6005859375,-
236,84.02191695372831,84.02191695372831,5.978083046271692,647.5546875,1.5341796875,-
237,84.02191695372831,84.02191695372831,5.978083046271692,650.19921875,1.322265625,-
238,84.02191695372831,84.02191695372831,5.978083046271692,650.19921875,0.6083984375,-
239,84.02191695372831,84.02191695372831,5.978083046271692,651.416015625,0.6083984375,-
240,84.02191695372831,84.02191695372831,5.978083046271692,651.416015625,0.6083984375,-
241,84.02191695372831,84.02191695372831,5.978083046271692,651.416015625,0.6083984375,-
242,84.02191695372831,84.02191695372831,5.978083046271692,651.765625,1.841796875,-
243,84.02191695372831,84.02191695372831,5.978083046271692,656.86328125,1.841796875,-
244,84.02191695372831,84.02191695372831,5.978083046271692,660.546875,1.841796875,-
245,84.02191695372831,84.02191695372831,5.978083046271692,660.546875,0.7734375,-
246,84.02191695372831,84.02191695372831,5.978083046271692,661.546875,0.5,-
247,84.02191695372831,84.02191695372831,5.978083046271692,662.09375,0.2734375,-
248,84.02191695372831,84.02191695372831,5.978083046271692,662.09375,0.11328125,-
249,84.02191695372831,84.02191695372831,5.978083046271692,662.3203125,0.11328125,-
250,84.02191695372831,84.02191695372831,5.978083046271692,662.3203125,0.11328125,-
251,84.02191695372831,84.02191695372831,5.978083046271692,662.546875,0.11328125,-
252,84.02191695372831,84.02191695372831,5.978083046271692,662.546875,0.11328125,-
253,84.02191695372831,84.02191695372831,5.978083046271692,664.66943359375,0.11328125,-
254,84.02191695372831,84.02191695372831,5.978083046271692,667.0185546875,0.5306396484375,-
255,84.02191695372831,84.02191695372831,5.978083046271692,664.66943359375,0.0,-
